id,assists,bonus,bps,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,defensive_contribution,defensive_contribution_per_90,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,form,web_name,goals_conceded,goals_conceded_per_90,goals_scored,minutes,now_cost,own_goals,penalties_missed,penalties_saved,position,recoveries,red_cards,saves,selected_by_percent,starts_per_90,tackles,team,team_name,total_points,transfers_in,transfers_out,yellow_cards
338,1,3,53,1,0.22,11,24,5.17,0.02,0.0,1.13,0.24,1.11,7.23,1.56,0.24,0.8,Muniz,7,1.51,1,418,53,1,0,0,Forward,9,0,0,0.7,0.86,4,10,Fulham,20,259449,435879,1
339,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Meslier,0,0.0,0,0,41,0,0,0,Goalkeeper,0,0,0,0.3,0.0,0,11,Leeds,0,12795,62691,0
340,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Cairns,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.2,0.0,0,11,Leeds,0,8144,14510,0
341,0,0,129,1,0.09,16,0,0.0,0.03,0.0,0.03,0.0,0.00,13.53,1.23,0.0,1.8,Darlow,17,1.55,0,990,39,0,0,0,Goalkeeper,105,0,30,2.4,1.0,0,11,Leeds,25,217876,262936,1
342,3,0,188,4,0.17,84,134,5.72,1.20,0.05,3.00,0.13,1.80,31.67,1.35,0.08,3.0,Bogle,39,1.66,1,2110,44,0,0,0,Defender,106,0,0,0.2,1.02,50,11,Leeds,66,35759,37842,5
343,1,3,273,4,0.17,194,222,9.62,0.48,0.02,2.94,0.13,2.46,31.65,1.37,0.11,2.4,Struijk,38,1.65,0,2078,43,0,0,0,Defender,87,0,0,0.4,1.0,28,11,Leeds,76,95986,90895,3
344,2,2,148,1,0.08,99,114,9.19,0.50,0.04,0.98,0.08,0.48,20.78,1.67,0.04,0.6,Bijol,21,1.69,1,1117,39,0,0,0,Defender,39,0,0,0.4,0.97,15,11,Leeds,46,100181,77831,2
345,0,0,48,1,0.3,32,38,11.25,0.01,0.0,0.01,0.0,0.00,4.93,1.46,0.0,1.0,Bornauw,4,1.18,0,304,38,0,0,0,Defender,7,0,0,0.2,1.18,6,11,Leeds,17,21915,15724,1
346,0,0,-2,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.79,10.16,0.0,0.0,Byram,1,12.86,0,7,38,0,0,0,Defender,0,0,0,0.2,0.0,0,11,Leeds,1,23334,33250,0
347,0,8,228,4,0.17,92,149,6.25,1.99,0.08,3.02,0.12,1.04,34.58,1.45,0.04,0.4,Gudmundsson,40,1.68,0,2145,38,1,0,0,Defender,94,0,0,3.8,1.05,57,11,Leeds,57,907049,779233,4
348,0,5,258,3,0.12,184,213,8.75,0.25,0.01,1.45,0.06,1.20,35.94,1.48,0.05,3.4,Rodon,44,1.81,2,2190,39,0,0,0,Defender,63,0,0,3.9,1.03,29,11,Leeds,81,1093188,890325,1
349,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Schmidt,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.1,0.0,0,11,Leeds,0,788,15876,0
350,6,5,351,7,0.37,22,157,8.19,2.84,0.15,6.23,0.33,3.39,26.01,1.36,0.18,2.8,Aaronson,25,1.3,4,1725,54,0,0,0,Midfielder,95,0,0,0.7,1.04,40,11,Leeds,101,195892,123552,1
351,2,0,89,1,0.26,9,37,9.62,0.54,0.14,0.79,0.21,0.25,8.40,2.18,0.07,0.2,Gnonto,11,2.86,0,346,52,0,0,0,Midfielder,14,0,0,0.1,1.04,14,11,Leeds,21,9113,40010,2
352,0,0,51,0,0.0,6,24,8.24,0.23,0.08,0.51,0.18,0.28,3.82,1.31,0.1,0.0,Harrison,5,1.72,0,262,51,0,0,0,Midfielder,13,0,0,0.0,0.34,5,11,Leeds,12,6000,18518,0
353,0,0,56,1,0.24,3,20,4.89,0.57,0.14,1.28,0.31,0.71,10.43,2.55,0.17,0.4,James,13,3.18,0,368,52,0,0,0,Midfielder,13,0,0,0.1,0.98,4,11,Leeds,15,7779,52470,0
354,2,6,395,4,0.17,103,284,12.01,1.35,0.06,2.97,0.13,1.62,33.83,1.43,0.07,3.6,Ampadu,39,1.65,1,2129,49,0,0,0,Midfielder,125,0,0,0.2,1.01,56,11,Leeds,86,37449,30006,7
355,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Greenwood,0,0.0,0,0,49,0,0,0,Midfielder,0,0,0,0.0,0.0,0,11,Leeds,0,1234,10103,0
356,4,3,221,4,0.32,31,101,8.19,0.79,0.06,1.25,0.1,0.46,22.23,1.8,0.04,3.4,Gruev,22,1.78,0,1110,47,0,0,0,Midfielder,48,0,0,0.1,1.05,22,11,Leeds,48,18630,9589,3
357,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Ramazani,0,0.0,0,0,49,0,0,0,Midfielder,0,0,0,0.0,0.0,0,11,Leeds,0,203,4322,0
358,0,2,166,2,0.24,20,83,10.14,0.61,0.07,1.44,0.17,0.83,13.29,1.62,0.1,0.2,Tanaka,16,1.95,2,737,48,0,0,0,Midfielder,46,0,0,0.2,0.85,17,11,Leeds,43,51966,59557,1
359,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Crew,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,11,Leeds,0,0,966,0
360,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Gelhardt,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,11,Leeds,0,0,2889,0
361,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Gyabi,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,11,Leeds,0,1165,8382,0
362,0,0,27,1,0.44,1,10,4.37,0.08,0.03,0.73,0.31,0.65,5.30,2.32,0.28,0.2,Piroe,7,3.06,0,206,49,0,0,0,Forward,8,0,0,0.3,0.87,1,11,Leeds,12,38289,219058,0
363,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Bamford,0,0.0,0,0,49,0,0,0,Forward,0,0,0,0.3,0.0,0,11,Leeds,0,16144,202718,0
364,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Mateo Joseph,0,0.0,0,0,50,0,0,0,Forward,0,0,0,0.0,0.0,0,11,Leeds,0,0,2417,0
365,1,8,213,2,0.26,12,36,4.63,0.81,0.1,7.00,0.9,6.19,14.68,1.89,0.8,2.4,Nmecha,17,2.19,6,700,50,0,1,0,Forward,18,0,0,0.6,0.9,6,11,Leeds,61,204037,209456,0
366,0,8,342,8,0.36,34,0,0.0,0.03,0.0,0.03,0.0,0.00,24.54,1.12,0.0,4.2,A.Becker,25,1.14,0,1980,54,0,0,0,Goalkeeper,194,0,46,6.0,1.0,0,12,Liverpool,82,582981,1286505,1
367,0,0,70,1,0.2,7,0,0.0,0.00,0.0,0.00,0.0,0.00,7.10,1.42,0.0,0.0,Mamardashvili,10,2.0,0,450,41,0,0,1,Goalkeeper,43,0,17,0.5,1.0,0,12,Liverpool,19,152274,165968,0
368,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Pécsi,0,0.0,0,0,38,0,0,0,Goalkeeper,0,0,0,0.8,0.0,0,12,Liverpool,0,130111,45482,0
369,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Woodman,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.2,0.0,0,12,Liverpool,0,22219,16900,0
370,4,0,136,2,0.33,12,16,2.68,1.02,0.17,1.41,0.24,0.39,5.96,1.0,0.07,0.0,Frimpong,7,1.17,0,538,57,0,0,0,Defender,31,0,0,4.6,1.0,4,12,Liverpool,34,587499,3350439,0
371,1,4,290,5,0.25,79,116,5.81,0.62,0.03,1.57,0.08,0.95,23.15,1.16,0.05,3.0,Kerkez,27,1.35,1,1797,56,0,0,0,Defender,70,0,0,3.0,1.1,37,12,Liverpool,65,329340,792422,4
372,0,4,145,3,0.43,23,33,4.68,0.94,0.13,1.15,0.16,0.22,8.39,1.19,0.03,2.2,Robertson,8,1.13,0,635,57,0,0,0,Defender,27,0,0,1.0,0.71,10,12,Liverpool,34,56666,132313,0
373,1,9,432,9,0.33,241,258,9.56,0.77,0.03,2.79,0.1,2.02,31.64,1.17,0.07,8.0,Virgil,35,1.3,2,2430,60,0,0,0,Defender,57,0,0,25.2,1.0,17,12,Liverpool,122,3279435,3385986,4
374,0,8,411,9,0.36,188,229,9.22,0.87,0.04,1.92,0.08,1.05,26.72,1.08,0.04,6.8,Konaté,29,1.17,1,2236,54,0,0,0,Defender,80,0,0,3.5,1.05,41,12,Liverpool,108,665773,666663,5
375,2,2,157,4,0.39,46,65,6.3,0.84,0.08,1.02,0.1,0.18,10.77,1.04,0.02,0.0,Bradley,13,1.26,0,928,49,0,0,0,Defender,43,0,0,0.2,1.16,19,12,Liverpool,42,62621,71384,5
376,2,2,76,2,0.59,23,26,7.62,0.55,0.16,0.73,0.21,0.18,4.26,1.25,0.05,0.5,Gomez,7,2.05,0,307,49,0,0,0,Defender,9,0,0,0.1,1.17,3,12,Liverpool,27,22938,28967,2
377,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Tsimikas,0,0.0,0,0,48,0,0,0,Defender,0,0,0,0.0,0.0,0,12,Liverpool,0,1669,12248,0
378,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Nallo,0,0.0,0,0,37,0,0,0,Defender,0,0,0,1.2,0.0,0,12,Liverpool,0,223112,101568,0
379,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,R.Williams,0,0.0,0,0,37,0,0,0,Defender,0,0,0,0.6,0.0,0,12,Liverpool,0,88631,42918,0
380,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Ramsay,0,0.0,0,0,38,0,0,0,Defender,0,0,0,0.2,0.0,0,12,Liverpool,0,27488,31092,0
381,6,5,271,6,0.33,9,67,3.74,3.98,0.22,10.16,0.57,6.18,23.71,1.32,0.35,4.0,M.Salah,27,1.51,4,1612,140,0,0,0,Midfielder,53,0,0,14.2,0.95,5,12,Liverpool,85,1345308,5882726,1
382,3,16,412,8,0.39,19,133,6.47,4.10,0.2,9.73,0.47,5.64,23.77,1.16,0.27,4.2,Wirtz,23,1.12,4,1850,84,0,0,0,Midfielder,86,0,0,13.6,1.02,28,12,Liverpool,100,2141764,4143183,1
383,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Luis Díaz,0,0.0,0,0,80,0,0,0,Midfielder,0,0,0,0.0,0.0,0,12,Liverpool,0,0,7329,0
384,3,5,342,7,0.35,27,109,5.4,4.10,0.2,9.39,0.46,5.29,19.91,0.99,0.26,3.0,Gakpo,25,1.24,5,1818,73,0,0,0,Midfielder,63,0,0,5.3,1.04,19,12,Liverpool,92,3310257,3732911,1
385,1,0,118,0,0.0,13,27,9.64,0.50,0.18,1.68,0.6,1.18,5.04,1.8,0.42,1.0,Chiesa,6,2.14,2,252,63,0,0,0,Midfielder,6,0,0,0.3,0.36,8,12,Liverpool,32,56065,68339,2
386,2,3,315,7,0.35,44,153,7.58,1.18,0.06,3.95,0.2,2.77,22.39,1.11,0.14,4.8,Mac Allister,24,1.19,1,1816,62,0,0,0,Midfielder,75,0,0,1.3,1.09,34,12,Liverpool,65,179771,275030,4
387,2,14,519,8,0.32,65,230,9.23,4.11,0.16,7.65,0.3,3.54,29.64,1.19,0.14,4.0,Szoboszlai,34,1.36,4,2242,68,0,1,0,Midfielder,127,1,0,7.6,1.0,38,12,Liverpool,100,1994029,1424382,5
388,2,1,269,3,0.23,22,129,9.76,2.27,0.17,3.65,0.27,1.38,18.75,1.42,0.1,1.5,C.Jones,21,1.59,0,1189,54,0,0,0,Midfielder,84,0,0,0.1,0.83,23,12,Liverpool,46,28300,32975,1
389,0,0,17,0,0.0,2,6,4.91,0.08,0.07,0.37,0.31,0.29,1.74,1.42,0.24,0.2,Elliott,2,1.64,0,110,51,0,0,0,Midfielder,4,0,0,0.2,0.82,0,2,Aston Villa,5,94069,102623,0
390,4,13,517,9,0.37,89,241,9.82,1.77,0.07,3.09,0.12,1.32,26.45,1.08,0.05,4.2,Gravenberch,29,1.18,4,2208,55,0,0,0,Midfielder,108,0,0,4.9,1.02,44,12,Liverpool,114,1932616,1442914,4
391,1,0,22,0,0.0,1,3,5.09,0.09,0.15,0.18,0.3,0.09,2.66,4.52,0.15,0.0,Gannon-Doak,1,1.7,0,53,48,0,0,0,Midfielder,0,0,0,0.0,0.0,2,4,Bournemouth,7,4615,8061,0
392,1,0,49,1,0.53,13,23,12.18,0.05,0.03,0.09,0.05,0.04,4.11,2.18,0.02,1.0,Endo,5,2.65,0,170,49,0,0,0,Midfielder,3,0,0,0.1,0.53,7,12,Liverpool,12,7349,14994,1
393,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Bajcetic,0,0.0,0,0,43,0,0,0,Midfielder,0,0,0,0.0,0.0,0,12,Liverpool,0,6770,10033,0
394,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,McConnell,0,0.0,0,0,44,0,0,0,Midfielder,0,0,0,0.0,0.0,0,12,Liverpool,0,1737,4091,0
395,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Morton,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,12,Liverpool,0,0,358,0
396,0,0,5,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Nyoni,0,0.0,0,2,43,0,0,0,Midfielder,0,0,0,0.3,0.0,0,12,Liverpool,2,97381,82004,0
397,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Darwin,0,0.0,0,0,65,0,0,0,Forward,0,0,0,0.1,0.0,0,12,Liverpool,0,0,15935,0
398,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Danns,0,0.0,0,0,43,0,0,0,Forward,0,0,0,0.1,0.0,0,12,Liverpool,0,8943,19510,0
399,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Ederson M.,0,0.0,0,0,53,0,0,0,Goalkeeper,0,0,0,0.8,0.0,0,13,Man City,0,15200,272820,0
400,0,0,38,1,0.33,1,0,0.0,0.01,0.0,0.01,0.0,0.00,4.65,1.55,0.0,2.8,Ortega Moreno,4,1.33,0,270,47,0,0,0,Goalkeeper,8,0,8,0.2,1.0,0,16,Nott'm Forest,11,9965,21779,0
401,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Bettinelli,0,0.0,0,0,38,0,0,0,Goalkeeper,0,0,0,0.4,0.0,0,13,Man City,0,52554,29371,0
402,0,4,107,2,0.33,25,47,7.65,0.73,0.12,1.03,0.17,0.30,6.95,1.13,0.05,3.8,Aït-Nouri,5,0.81,0,553,57,0,0,0,Defender,22,0,0,3.9,1.14,22,13,Man City,28,541712,2396090,1
403,2,5,291,6,0.42,82,99,6.85,0.64,0.04,2.83,0.19,2.19,15.29,1.06,0.15,0.0,Gvardiol,13,0.9,2,1301,59,0,0,0,Defender,48,0,0,3.4,1.04,17,13,Man City,77,1374140,2173875,2
404,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Akanji,0,0.0,0,0,54,0,0,0,Defender,0,0,0,0.3,0.0,0,13,Man City,0,9281,85398,0
405,0,1,111,2,0.37,28,37,6.87,0.44,0.08,0.72,0.13,0.28,7.87,1.46,0.05,0.2,Aké,7,1.3,0,485,53,0,0,0,Defender,12,0,0,0.6,0.74,9,13,Man City,26,44482,84910,1
406,0,0,157,3,0.34,52,73,8.38,0.10,0.01,0.40,0.04,0.30,11.39,1.31,0.03,2.0,Khusanov,7,0.8,0,784,54,0,0,0,Defender,39,0,0,0.4,0.92,21,13,Man City,32,52959,72066,2
407,7,14,487,8,0.36,103,147,6.63,1.45,0.07,1.70,0.08,0.25,23.11,1.04,0.01,3.0,Matheus N.,20,0.9,1,1994,54,0,0,0,Defender,122,0,0,3.2,0.99,44,13,Man City,117,878302,549185,4
408,0,3,407,11,0.53,137,146,7.03,0.51,0.02,1.04,0.05,0.53,21.84,1.05,0.03,1.8,Rúben,18,0.87,2,1869,55,0,0,0,Defender,66,0,0,3.3,1.01,9,13,Man City,102,929901,1047514,3
409,0,0,45,1,0.26,19,19,4.87,0.06,0.02,0.06,0.02,0.00,5.05,1.29,0.0,0.0,Stones,8,2.05,0,351,54,0,0,0,Defender,17,0,0,0.6,1.03,0,13,Man City,12,50777,109476,0
410,1,2,75,1,0.29,14,19,5.5,1.31,0.38,1.42,0.41,0.11,5.04,1.46,0.03,0.0,Lewis,5,1.45,0,311,46,0,0,0,Defender,10,0,0,1.2,0.87,5,13,Man City,19,367924,459782,1
411,3,6,408,10,0.46,76,134,6.12,1.66,0.08,4.61,0.21,2.95,25.56,1.17,0.13,8.2,O'Reilly,19,0.87,4,1971,50,0,0,0,Defender,79,0,0,7.2,0.96,58,13,Man City,117,2267616,1413455,4
412,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Vitor Reis,0,0.0,0,0,50,0,0,0,Defender,0,0,0,0.0,0.0,0,13,Man City,0,0,851,0
413,2,4,107,2,0.41,4,27,5.52,0.66,0.14,2.50,0.52,1.84,4.65,0.95,0.38,2.0,Marmoush,4,0.82,1,440,83,0,0,0,Midfielder,13,0,0,2.5,1.02,10,13,Man City,34,249959,1256832,1
414,3,10,466,10,0.52,21,127,6.66,3.59,0.19,8.88,0.47,5.29,20.99,1.1,0.28,1.8,Foden,14,0.73,7,1716,81,0,0,0,Midfielder,80,0,0,9.3,1.05,26,13,Man City,109,6157968,5367311,4
415,2,0,87,2,0.34,9,44,7.46,1.18,0.2,2.46,0.42,1.28,6.39,1.08,0.22,0.0,Savinho,5,0.85,0,531,69,0,0,0,Midfielder,30,0,0,0.4,0.85,5,13,Man City,26,33495,113309,1
416,4,1,350,8,0.36,47,180,8.15,2.78,0.13,4.02,0.19,1.24,25.10,1.14,0.06,3.2,Bernardo,21,0.95,1,1988,62,0,0,0,Midfielder,103,0,0,0.6,1.04,30,13,Man City,67,89395,127728,8
417,8,12,391,5,0.41,14,106,8.68,5.87,0.48,8.03,0.66,2.16,14.69,1.2,0.18,2.8,Cherki,11,0.9,3,1099,64,0,0,0,Midfielder,71,0,0,8.3,0.98,21,13,Man City,91,2668450,2632315,1
418,7,9,305,5,0.38,10,79,6.03,4.25,0.32,6.06,0.46,1.81,15.61,1.19,0.14,0.0,Doku,13,0.99,1,1179,64,0,0,0,Midfielder,54,0,0,2.3,0.99,15,13,Man City,72,2119558,2080671,0
419,6,12,356,7,0.39,27,135,7.47,3.37,0.19,5.41,0.3,2.05,25.81,1.43,0.11,0.0,Grealish,23,1.27,2,1627,63,0,0,0,Midfielder,88,1,0,6.0,1.0,20,9,Everton,79,3790203,3747694,3
420,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Gündoğan,0,0.0,0,0,63,0,0,0,Midfielder,0,0,0,0.1,0.0,0,13,Man City,0,1928,19854,0
421,0,3,218,3,0.28,38,141,13.04,1.30,0.12,1.56,0.14,0.26,13.11,1.21,0.02,4.0,Rodrigo,10,0.92,0,973,63,0,0,0,Midfielder,71,0,0,0.5,1.02,32,13,Man City,41,58388,99320,2
422,0,0,3,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Kovačić,0,0.0,0,4,58,0,0,0,Midfielder,0,0,0,0.0,0.0,0,13,Man City,1,2418,3360,0
423,0,1,289,7,0.46,67,182,11.96,1.00,0.07,1.56,0.11,0.56,16.77,1.1,0.04,0.0,N.Gonzalez,14,0.92,1,1370,59,0,0,0,Midfielder,79,0,0,0.1,0.99,36,13,Man City,55,27609,30688,6
424,1,0,89,2,0.34,5,42,7.08,1.17,0.2,1.64,0.28,0.47,6.89,1.16,0.08,0.8,Bobb,7,1.18,0,534,51,0,0,0,Midfielder,25,0,0,0.2,0.84,12,10,Fulham,21,86094,96463,1
425,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Echeverri,0,0.0,0,0,54,0,0,0,Midfielder,0,0,0,0.0,0.0,0,13,Man City,0,194,3228,0
426,0,0,27,0,0.0,1,11,5.82,0.17,0.09,0.19,0.1,0.02,4.20,2.22,0.01,0.2,McAtee,8,4.24,0,170,50,0,0,0,Midfielder,6,0,0,0.1,0.53,4,16,Nott'm Forest,7,13012,26374,1
427,2,6,313,7,0.43,27,87,5.39,1.99,0.12,5.91,0.36,3.92,17.18,1.06,0.24,0.5,Reijnders,16,0.99,5,1453,50,0,0,0,Midfielder,50,0,0,10.0,1.05,10,13,Man City,84,3545974,4890444,2
428,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Nypan,0,0.0,0,0,50,0,0,0,Midfielder,0,0,0,0.0,0.0,0,13,Man City,0,198,2549,0
429,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Phillips,0,0.0,0,0,47,0,0,0,Midfielder,0,0,0,0.1,0.0,0,13,Man City,0,4052,8340,0
430,7,35,779,10,0.4,39,80,3.22,1.86,0.07,22.52,0.9,20.66,28.72,1.16,0.83,6.8,Haaland,24,0.97,22,2233,148,0,1,0,Forward,28,0,0,67.3,1.05,13,13,Man City,193,6785991,1997420,1
431,0,0,49,0,0.0,7,0,0.0,0.05,0.01,0.05,0.01,0.00,9.24,1.54,0.0,0.0,Bayindir,11,1.83,0,540,47,0,0,0,Goalkeeper,39,0,13,0.3,1.0,0,14,Man Utd,11,36610,61845,0
432,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Onana,0,0.0,0,0,49,0,0,0,Goalkeeper,0,0,0,0.1,0.0,0,14,Man Utd,0,5156,26464,0
433,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Harrison,0,0.0,0,0,40,0,0,0,Goalkeeper,0,0,0,0.0,0.0,0,14,Man Utd,0,0,246,0
434,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Heaton,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.3,0.0,0,14,Man Utd,0,15439,23926,0
435,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Mee,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.1,0.0,0,14,Man Utd,0,5339,8463,0
436,0,5,169,1,0.08,88,107,8.23,0.83,0.06,2.21,0.17,1.38,18.73,1.44,0.11,0.0,De Ligt,20,1.54,1,1170,49,0,0,0,Defender,40,0,0,1.8,1.0,19,14,Man Utd,43,419541,544686,0
437,0,3,165,3,0.3,63,75,7.47,0.50,0.05,0.56,0.06,0.06,9.34,0.93,0.01,1.8,Martinez,11,1.1,0,904,48,1,0,0,Defender,52,0,0,1.0,0.9,12,14,Man Utd,39,169110,76713,0
438,0,2,100,1,0.2,36,51,9.98,0.23,0.04,0.28,0.05,0.06,4.32,0.85,0.01,0.6,Mazraoui,6,1.17,0,460,49,0,0,0,Defender,27,0,0,0.2,1.17,15,14,Man Utd,20,33121,53310,2
439,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,D.Leon,0,0.0,0,0,42,0,0,0,Defender,0,0,0,0.1,0.0,0,14,Man Utd,0,3255,8477,0
440,6,9,335,6,0.28,95,132,6.16,2.04,0.1,3.41,0.16,1.37,26.12,1.22,0.06,4.6,Dalot,30,1.4,1,1930,45,0,0,0,Defender,93,0,0,4.7,1.03,37,14,Man Utd,93,942003,601108,4
441,3,8,261,3,0.2,48,95,6.43,1.42,0.1,3.28,0.23,1.86,18.78,1.27,0.13,1.6,Dorgu,20,1.35,3,1329,42,0,0,0,Defender,72,0,0,4.1,0.95,47,14,Man Utd,74,1771658,2008585,5
442,1,3,187,5,0.52,64,73,7.66,0.06,0.01,0.79,0.09,0.73,11.94,1.25,0.08,4.0,Maguire,9,0.94,1,858,43,0,0,0,Defender,30,0,0,1.7,1.05,9,14,Man Utd,59,263220,158656,2
443,1,0,299,6,0.23,91,144,5.51,1.46,0.06,1.96,0.08,0.51,30.71,1.17,0.02,3.2,Shaw,34,1.3,0,2354,45,0,0,0,Defender,79,0,0,0.8,1.03,53,14,Man Utd,68,166308,115216,4
444,1,1,143,2,0.14,83,107,7.73,0.25,0.02,0.93,0.07,0.68,18.40,1.33,0.05,1.6,Yoro,24,1.73,0,1246,41,0,0,0,Defender,55,0,0,1.2,0.94,24,14,Man Utd,43,206002,303024,0
445,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Amass,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.1,0.0,0,14,Man Utd,0,1160,14426,0
446,0,0,4,0,0.0,2,2,90.0,0.00,0.0,0.00,0.0,0.00,0.30,13.5,0.0,0.0,Fredricson,0,0.0,0,2,38,0,0,0,Defender,0,0,0,0.1,0.0,0,14,Man Utd,1,10379,14548,0
447,1,0,110,1,0.14,55,71,10.03,0.17,0.02,0.51,0.07,0.34,7.95,1.12,0.05,0.2,Heaven,12,1.7,0,637,37,1,0,0,Defender,29,0,0,2.1,1.13,16,14,Man Utd,27,418373,336970,1
448,0,0,3,0,0.0,1,2,90.0,0.00,0.0,0.00,0.0,0.00,0.30,13.5,0.0,0.0,Malacia,0,0.0,0,2,38,0,0,0,Defender,0,0,0,0.4,0.0,1,14,Man Utd,1,53359,56772,0
449,12,25,635,4,0.17,53,212,9.2,6.75,0.29,14.94,0.65,8.19,28.58,1.24,0.36,5.8,B.Fernandes,33,1.43,6,2075,99,0,2,0,Midfielder,120,0,0,37.2,1.04,39,14,Man Utd,145,7343739,5383571,3
450,2,10,380,6,0.31,29,143,7.5,2.31,0.12,7.59,0.4,5.28,22.57,1.18,0.28,5.2,Cunha,23,1.21,6,1717,81,0,0,0,Midfielder,87,0,0,8.1,1.05,27,14,Man Utd,96,2992943,3010415,1
